Ingreso,Ingreso específico,Valor,Código de entidad,Código de sector,Sector,Entidad,Año
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",120002754885.0,1912,19,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,33166875.0,1912,19,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,57131000000.0,1912,19,Salud y protección social,Instituto nacional de vigilancia de medicamentos y alimentos - invima,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,2155000.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES PATRONALES,12464607000.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE AFILIADOS,3877554000.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,81171680000.0,1913,19,Salud y protección social,Fondo de previsión social del congreso ,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,55000000.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS POR U.P.C. REGIMEN CONTRIBUTIVO,95097000000.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS ADMINISTRADOS DEL FOSYGA,3336000000.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,16669000000.0,1914,19,Salud y protección social,Fondo pasivo social de ferrocarriles nacionales de colombia ,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OPERACIONES COMERCIALES,7159000000.0,2103,21,Minas y energía,Servicio geológico colombiano,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,31317483000.0,2109,21,Minas y energía,Unidad de planeacion minero energética - upme,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,3224000000.0,2109,21,Minas y energía,Unidad de planeacion minero energética - upme,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,9921576000.0,2110,21,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,6700000000.0,2110,21,Minas y energía,Instituto de planificación y promoción de soluciones  energéticas para las zonas no interconectadas - ipse,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",187060400000.0,2111,21,Minas y energía,Agencia nacional de hidrocarburos - anh,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,452722497000.0,2111,21,Minas y energía,Agencia nacional de hidrocarburos - anh,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,2114100000.0,2112,21,Minas y energía,Agencia nacional de minería - anm,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",35260509000.0,2112,21,Minas y energía,Agencia nacional de minería - anm,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,38471000000.0,2112,21,Minas y energía,Agencia nacional de minería - anm,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,894876966.0,2209,22,Educación,Nación,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,199546839.0,2209,22,Educación,Nación,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,470000000.0,2210,22,Educación,Instituto nacional para ciegos (inci),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OPERACIONES COMERCIALES,60000000.0,2210,22,Educación,Instituto nacional para ciegos (inci),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,7470000.0,2210,22,Educación,Instituto nacional para ciegos (inci),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,462906303.0,2210,22,Educación,Instituto nacional para ciegos (inci),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,6766133815.0,2234,22,Educación,Escuela tecnológica instituto técnico central,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OPERACIONES COMERCIALES,3500000000.0,2234,22,Educación,Escuela tecnológica instituto técnico central,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,634670777.0,2234,22,Educación,Escuela tecnológica instituto técnico central,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,150000000.0,2234,22,Educación,Escuela tecnológica instituto técnico central,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,496259357.0,2238,22,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,12000000.0,2238,22,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,120900000.0,2238,22,Educación,Instituto nacional de formación técnica profesional de san andres y providencia,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,535698495.0,2239,22,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,1366380000.0,2239,22,Educación,Instituto nacional de formación técnica profesional de san juan del cesar,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,7205313999.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OPERACIONES COMERCIALES,51500000.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,100000000.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,18000000.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,2004767753.0,2241,22,Educación,Instituto tolimense de formación técnica profesional,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,2056718784.0,2242,22,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,65000000.0,2242,22,Educación,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",900000000000.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,254237400000.0,2306,23,Tecnologías de la información y las comunicaciones,Fondo único de tecnologías de la información y las comunicaciones,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,25191267111.0,2309,23,Tecnologías de la información y las comunicaciones,Agencia nacional del espectro - ane,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",287491600000.0,2310,23,Tecnologías de la información y las comunicaciones,ANTV,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,291000000.0,2310,23,Tecnologías de la información y las comunicaciones,ANTV,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,53925000000.0,2311,23,Tecnologías de la información y las comunicaciones,Computadores para educar cpe,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",418242024300.0,2402,24,Transporte,Instituto nacional de vías,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,131800000000.0,2402,24,Transporte,Instituto nacional de vías,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,398446000000.0,2412,24,Transporte,Unidad administrativa especial de la aeronáutica civil,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",594723192156.0,2412,24,Transporte,Unidad administrativa especial de la aeronáutica civil,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,12212000000.0,2412,24,Transporte,Unidad administrativa especial de la aeronáutica civil,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,146532100000.0,2412,24,Transporte,Unidad administrativa especial de la aeronáutica civil,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",38827000000.0,2413,24,Transporte,Agencia nacional de infraestructura,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,208946703966.0,2413,24,Transporte,Agencia nacional de infraestructura,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,23172038700.0,2413,24,Transporte,Agencia nacional de infraestructura,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",40200388139.0,2416,24,Transporte,Agencia nacional de seguridad vial,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES,66010646296.0,2416,24,Transporte,Agencia nacional de seguridad vial,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,41487528235.0,2416,24,Transporte,Agencia nacional de seguridad vial,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",41541991963.0,2417,24,Transporte,Superintendencia de puertos y transporte,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,452000000.0,2602,26,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,20951000000.0,2602,26,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,420000000.0,2602,26,Organismos de control,Fondo de bienestar social de la contraloría general de la república,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,61644335592.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",950046550.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,14461068.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,22849789943.0,2802,28,Registraduría,Fondo rotatorio de la registraduría,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,13917755000.0,2803,28,Registraduría,Fondo social de vivienda de la registraduría nacional del estado civil,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,127429309.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,9500000000.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,615570691.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,625110000.0,2902,29,Fiscalía,Instituto nacional de medicina legal y ciencias forenses,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES,21024000000.0,2904,29,Fiscalía,Fondo especial para la administración de bienes de la fiscalía general de la nación,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,3736000000.0,3202,32,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,463000000.0,3202,32,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,1000000000.0,3202,32,Ambiente y desarrollo sostenible,"Instituto de hidrología, meteorología y estudios ambientales- ideam",2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",64800918354.0,3204,32,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,54633366646.0,3204,32,Ambiente y desarrollo sostenible,Fondo nacional ambiental,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,7206000000.0,3304,33,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,1181017336.0,3304,33,"Ministerio de las culturas, las artes y los saberes",Archivo general de la nación,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,2306000000.0,3305,33,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,719000000.0,3305,33,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,1166093334.0,3305,33,"Ministerio de las culturas, las artes y los saberes",Instituto colombiano de antropología e historia,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,1111000000.0,3307,33,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,289654400.0,3307,33,"Ministerio de las culturas, las artes y los saberes",Instituto caro y cuervo,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",APORTES DE OTRAS ENTIDADES,420000000.0,3502,35,"Comercio, industria y turismo",Superintendencia de sociedades,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",132229000000.0,3502,35,"Comercio, industria y turismo",Superintendencia de sociedades,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,1618000000.0,3502,35,"Comercio, industria y turismo",Superintendencia de sociedades,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,434000000.0,3502,35,"Comercio, industria y turismo",Superintendencia de sociedades,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",110726169269.0,3503,35,"Comercio, industria y turismo",Superintendencia de industria y comercio,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,74352330731.0,3503,35,"Comercio, industria y turismo",Superintendencia de industria y comercio,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,5977000000.0,3504,35,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,7000000.0,3504,35,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,6000000000.0,3504,35,"Comercio, industria y turismo",Unidad administrativa especial junta central contadores,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,1452000000.0,3505,35,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,672722755.0,3505,35,"Comercio, industria y turismo",Instituto nacional de metrología - inm,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,20000000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
","TASAS, MULTAS Y CONTRIBUCIONES",29621000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,105390000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES,230954750000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,199289000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",C-CONTRIBUCIONES PARAFISCALES,1015000000000.0,3602,36,Trabajo,Servicio nacional de aprendizaje (sena),2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,68303000000.0,3708,37,Interior,Unidad nacional de protección - unp,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",VENTA DE BIENES Y SERVICIOS,68248212205.0,3801,38,Empleo público,Comisión nacional del servicio civil,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",FONDOS ESPECIALES,46350000000.0,4104,41,Inclusión social y reconciliación,Unidad de atención y reparación integral a las víctimas,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",OTROS INGRESOS,8404200000.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",B-RECURSOS DE CAPITAL,642048449535.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2018
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",C-CONTRIBUCIONES PARAFISCALES,2300745400000.0,4106,41,Inclusión social y reconciliación,Instituto colombiano de bienestar familiar,2018
"I - INGRESOS DEL PRESUPUESTO NACIONAL
",INGRESOS CORRIENTES DE LA NACIÓN,144774580000000.0,,,Nación,Nación,2019
"I - INGRESOS DEL PRESUPUESTO NACIONAL
",RECURSOS DE CAPITAL DE LA NACIÓN,71881934449246.0,,,Nación,Nación,2019
"I - INGRESOS DEL PRESUPUESTO NACIONAL
",CONTRIBUCIONES PARAFISCALES DE LA NACIÓN,2085384000000.0,,,Nación,Nación,2019
"I - INGRESOS DEL PRESUPUESTO NACIONAL
",FONDOS ESPECIALES DE LA NACIÓN,11075690159323.0,,,Nación,Nación,2019
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,91032000000.0,209,2,Presidencia de la república,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",2019
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,84600000.0,213,2,Presidencia de la república,Agencia nacional inmobiliaria virgilio barco vargas,2019
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,115602771030.0,324,3,Planeación,Superintendencia de servicios públicos domiciliarios,2019
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,27711987514.0,324,3,Planeación,Superintendencia de servicios públicos domiciliarios,2019
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,4055000000.0,402,4,Información estadística,Fondo rotatorio del dane,2019
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,39510000000.0,403,4,Información estadística,Instituto geográfico agustín codazzi - igac,2019
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",INGRESOS CORRIENTES,33510000000.0,503,5,Empleo público,Escuela superior de administración pública (esap),2019
"II - INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS
",RECURSOS DE CAPITAL,180925100000.0,503,5,Empleo público,Escuela superior de administración pública (esap),2019
